ID,NAME,CREATED,CREATED (MS),UPDATED,UPDATED (MS),TAGS,Patient Count,Encounter Count,Interaction Count,Enrollment Count,Call Attempts Count,Archived Call Attempts Count,Patient Issues,Patient Events,Unit Visits
59d82188d27cbe7678087bbe,Tri-City Medical Center,Fri Oct 06 2017 20:36:24 GMT-0400 (Eastern Daylight Time),1507340000000,Tue Jan 26 2021 22:01:47 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,orchid",152433,467327,13522,0,0,0,65,795,548958
5a3973a7ff167292f70caf2c,Alacare Home Health,Tue Dec 19 2017 15:16:39 GMT-0500 (Eastern Standard Time),1513710000000,Sat Apr 24 2021 17:07:04 GMT-0400 (Eastern Daylight Time),1619300000000,"hha,pilot,sftp,voice",25436,45510,91063,0,258,183183,33156,0,48824
5175aab31b85b034fb00007e,Upstate University Hospital,Mon Apr 22 2013 17:25:07 GMT-0400 (Eastern Daylight Time),1366670000000,Mon Apr 12 2021 14:37:31 GMT-0400 (Eastern Daylight Time),1618250000000,voice,128264,210141,170300,63597,211,452567,22746,19289,210356
57a25b4f4004126a83ce3a34,Manhattan Endoscopy Center,Wed Aug 03 2016 16:59:59 GMT-0400 (Eastern Daylight Time),1470260000000,Tue Jan 26 2021 22:01:23 GMT-0500 (Eastern Standard Time),1611720000000,"asc,voice",43733,57351,100339,1,1537,223934,24059,9229,57579
593dfa20d27cbe7b8f0bf41d,John T. Mather Memorial Hospital,Sun Jun 11 2017 22:19:12 GMT-0400 (Eastern Daylight Time),1497230000000,Mon Apr 26 2021 18:14:23 GMT-0400 (Eastern Daylight Time),1619480000000,"hl7,kiosk,sso,voice",34276,71123,33785,1,74,94136,7152,9417,171995
5a95b4dcd27cbe43dacbf1b0,Luther Manor,Tue Feb 27 2018 14:43:24 GMT-0500 (Eastern Standard Time),1519760000000,Mon Mar 15 2021 15:37:25 GMT-0400 (Eastern Daylight Time),1615840000000,"pilot,sftp,snf,voice",534,596,2971,0,9,12594,427,119,600
5b7d9f4aff1672dd3ed72c7b,VNA Health Group,Wed Aug 22 2018 13:37:14 GMT-0400 (Eastern Daylight Time),1534960000000,Tue Dec 15 2020 10:03:44 GMT-0500 (Eastern Standard Time),1608040000000,"hha,sftp,voice",3739,4336,2955,0,1,5309,348,0,4524
52df0911677aff7bc3000097,UC Davis,Tue Jan 21 2014 18:56:01 GMT-0500 (Eastern Standard Time),1390350000000,Thu Apr 29 2021 14:30:12 GMT-0400 (Eastern Daylight Time),1619720000000,voice,235096,2039270,150426,8,301,298069,59496,36222,2332144
5594014452414968b54b0200,Medical Center Hospital,Wed Jul 01 2015 11:03:32 GMT-0400 (Eastern Daylight Time),1435760000000,Mon Jan 25 2021 13:41:11 GMT-0500 (Eastern Standard Time),1611600000000,voice,112804,239675,45711,3,296,130156,6659,5055,240217
53765bdf5241492816090000,Guadalupe Regional Medical Center,Fri May 16 2014 14:41:35 GMT-0400 (Eastern Daylight Time),1400270000000,Tue Jan 26 2021 22:01:13 GMT-0500 (Eastern Standard Time),1611720000000,voice,69171,267756,190806,0,775,590709,8901,19957,328232
5175a0671b85b061b300006f,St. Mary's Medical Center,Mon Apr 22 2013 16:41:11 GMT-0400 (Eastern Daylight Time),1366660000000,Wed Mar 17 2021 18:48:44 GMT-0400 (Eastern Daylight Time),1616020000000,voice,160527,523370,453838,0,214,1305643,47087,33034,530067
5399d46652414911a3a70000,Disney Hospital,Thu Jun 12 2014 12:25:10 GMT-0400 (Eastern Daylight Time),1402590000000,Tue Dec 15 2020 09:58:00 GMT-0500 (Eastern Standard Time),1608040000000,,4363,4429,173018,25,112,1189,4551,1,4915
51769d4226a97afcc800001b,Bon Secours Health System,Tue Apr 23 2013 10:40:02 GMT-0400 (Eastern Daylight Time),1366730000000,Tue Dec 15 2020 09:58:03 GMT-0500 (Eastern Standard Time),1608040000000,"hl7,orchid",107059,178070,65051,0,0,83898,7609,0,239200
57e9e16facc0db31e083d06d,NorthShore University HealthSystem,Mon Sep 26 2016 23:03:11 GMT-0400 (Eastern Daylight Time),1474950000000,Fri Mar 12 2021 11:41:26 GMT-0500 (Eastern Standard Time),1615570000000,"hl7,orchid,sso",300181,1466817,250336,0,0,0,6827,66675,1874479
5aba9257ff1672d1d4de2a19,SCL Health,Tue Mar 27 2018 14:49:59 GMT-0400 (Eastern Daylight Time),1522180000000,Tue Jan 26 2021 22:01:02 GMT-0500 (Eastern Standard Time),1611720000000,"appointment reminders,hl7,implementation,orchid,voice",594869,2523733,544776,28,1647,700120,86542,89706,3503389
560188d45241493461290200,St. David's HealthCare,Tue Sep 22 2015 12:59:00 GMT-0400 (Eastern Daylight Time),1442940000000,Thu Apr 29 2021 10:06:04 GMT-0400 (Eastern Daylight Time),1619710000000,voice,467125,886825,574809,0,3175,1611063,71665,130406,886974
54d2252752414932c1620000,Palmetto Health Tuomey,Wed Feb 04 2015 08:56:55 GMT-0500 (Eastern Standard Time),1423060000000,Mon Mar 15 2021 16:16:33 GMT-0400 (Eastern Daylight Time),1615840000000,"sftp,voice",135121,796900,36773,0,30,89112,6955,3144,800458
55075e4e5241491dc95b0000,Peterson Regional Medical Center,Mon Mar 16 2015 18:50:54 GMT-0400 (Eastern Daylight Time),1426550000000,Thu Apr 22 2021 00:00:45 GMT-0400 (Eastern Daylight Time),1619060000000,"orchid,voice",75644,162575,123480,0,62,338640,9639,18669,211499
547d04ab5241493106670200,UCLA Medical Center,Mon Dec 01 2014 19:15:39 GMT-0500 (Eastern Standard Time),1417480000000,Fri Apr 30 2021 10:06:40 GMT-0400 (Eastern Daylight Time),1619790000000,"hl7,orchid,preventive,sso,voice",1061679,20565096,380190,52080,113,553246,24595,32510,21631895
5175a6271b85b061b300008c,Prime Healthcare,Mon Apr 22 2013 17:05:43 GMT-0400 (Eastern Daylight Time),1366660000000,Fri Apr 02 2021 14:59:44 GMT-0400 (Eastern Daylight Time),1617390000000,"hl7,orchid,voice",3156873,10412939,613784,3,18,296064,30765,68684,13696726
5769bbc2677aff73f2589d54,University of Missouri Health Care,Tue Jun 21 2016 18:12:18 GMT-0400 (Eastern Daylight Time),1466550000000,Wed Mar 17 2021 18:46:40 GMT-0400 (Eastern Daylight Time),1616020000000,"echo,hl7,orchid,sso",239151,1468726,65449,4,0,173,2139,3669,1824992
584067568e82a86411127b13,Mayo Clinic,Thu Dec 01 2016 13:09:26 GMT-0500 (Eastern Standard Time),1480620000000,Fri Apr 23 2021 09:39:09 GMT-0400 (Eastern Daylight Time),1619190000000,"hl7,voice",104902,396501,29146,0,350,72056,8684,13816,478678
591db321d27cbe9587f57774,Brookdale  University Hospital Medical Center,Thu May 18 2017 10:43:45 GMT-0400 (Eastern Daylight Time),1495120000000,Tue Jan 26 2021 22:01:22 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,orchid,voice",178173,1228199,40095,0,56,82712,3484,11605,1350340
59540087d27cbe7850c445f2,Mount Sinai Hospital ,Wed Jun 28 2017 15:16:23 GMT-0400 (Eastern Daylight Time),1498680000000,Tue Jan 26 2021 22:01:19 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,voice",342528,763473,4996,0,11,12331,1670,5236,1879369
59f8b966d27cbeb0af4a2940,Marketing-Events,Tue Oct 31 2017 13:56:54 GMT-0400 (Eastern Daylight Time),1509470000000,Tue Dec 15 2020 10:02:12 GMT-0500 (Eastern Standard Time),1608040000000,marketing,0,0,0,0,0,0,0,0,0
5a86345bd27cbe355e8d1d51,StomatCare,Thu Feb 15 2018 20:31:07 GMT-0500 (Eastern Standard Time),1518740000000,Tue Dec 15 2020 10:02:37 GMT-0500 (Eastern Standard Time),1608040000000,"ambulatory,payor,preventive,voice",192960,614523,342432,0,277,2278421,26384,0,618869
5b0ef760ff16727e2a621be8,Partners Healthcare,Wed May 30 2018 15:11:28 GMT-0400 (Eastern Daylight Time),1527710000000,Fri Mar 26 2021 15:00:34 GMT-0400 (Eastern Daylight Time),1616790000000,"hl7,orchid",161930,252912,2714,0,0,0,505,0,319306
54ee4d8c524149146cde0100,Indiana University Health,Wed Feb 25 2015 17:32:44 GMT-0500 (Eastern Standard Time),1424900000000,Tue Feb 23 2021 16:34:06 GMT-0500 (Eastern Standard Time),1614120000000,"sftp,voice",860838,2288334,864747,2,2406,2552138,66198,129479,2288339
54130e4261706f24c3040000,Henry Ford Health System,Fri Sep 12 2014 11:16:18 GMT-0400 (Eastern Daylight Time),1410530000000,Fri Apr 23 2021 12:20:04 GMT-0400 (Eastern Daylight Time),1619190000000,"hl7,kiosk,orchid,voice",806550,2291030,596368,0,58,213527,30097,12764,3318308
56e6d232acc0db51e30001f4,Premier Home Health Care,Mon Mar 14 2016 11:01:06 GMT-0400 (Eastern Daylight Time),1457970000000,Tue Dec 15 2020 09:58:39 GMT-0500 (Eastern Standard Time),1608040000000,voice,4,4,12,0,0,31,3,0,4
575eb55facc0db0d0d4421f7,Twin Lakes Regional Medical Center,Mon Jun 13 2016 09:30:07 GMT-0400 (Eastern Daylight Time),1465820000000,Thu Dec 17 2020 09:02:36 GMT-0500 (Eastern Standard Time),1608210000000,voice,26883,78381,73780,0,222,255471,3432,9447,78387
57b22f2c4004121b3550dc06,Princeton Community Hospital,Mon Aug 15 2016 17:07:56 GMT-0400 (Eastern Daylight Time),1471300000000,Mon Mar 08 2021 15:55:10 GMT-0500 (Eastern Standard Time),1615240000000,voice,11505,18948,12713,0,12,34394,1390,2011,19049
5a942ea8d27cbe7de07adc06,White Horse Village,Mon Feb 26 2018 10:58:32 GMT-0500 (Eastern Standard Time),1519660000000,Tue Dec 15 2020 10:02:39 GMT-0500 (Eastern Standard Time),1608040000000,"echo,implementation,sftp,snf,voice",2,2,5,0,0,14,2,0,2
5b9fd48cff167259c8ca8681,Hartford Healthcare,Mon Sep 17 2018 12:21:32 GMT-0400 (Eastern Daylight Time),1537200000000,Fri Apr 16 2021 07:53:08 GMT-0400 (Eastern Daylight Time),1618570000000,"kiosk,sftp,voice",7172,9761,47646,0,3110,121124,29571,7896,16011
5b85617874410f23140f6a8d,Sierra Pacific Orthopedics,Tue Aug 28 2018 10:51:36 GMT-0400 (Eastern Daylight Time),1535470000000,Tue Feb 02 2021 14:27:16 GMT-0500 (Eastern Standard Time),1612290000000,"appointment reminders,hl7,implementation",77141,656433,221840,0,2939,414668,11320,106544,639874
5b7f1ffcd27cbe886d3450bf,Frederick Memorial Hospital,Thu Aug 23 2018 16:58:36 GMT-0400 (Eastern Daylight Time),1535060000000,Thu Apr 29 2021 14:25:46 GMT-0400 (Eastern Daylight Time),1619720000000,"hl7,orchid,sso",160705,690326,67072,0,0,5,338,3,795182
5c19524a74410ff8d71d9752,Community Hospital,Tue Dec 18 2018 15:02:18 GMT-0500 (Eastern Standard Time),1545160000000,Thu Jan 07 2021 13:04:43 GMT-0500 (Eastern Standard Time),1610040000000,"echo,orchid",144573,703252,31335,0,0,79,485,0,854950
5c113c1974410fc8443478d8,Riverside University Health System,Wed Dec 12 2018 11:49:29 GMT-0500 (Eastern Standard Time),1544630000000,Fri Apr 30 2021 17:06:50 GMT-0400 (Eastern Daylight Time),1619820000000,"hl7,implementation,orchid,sftp",239814,990202,1258,0,6,1825,472,838,1060986
5b856d97d27cbeda1d99f29c,Advocate Health Care,Tue Aug 28 2018 11:43:19 GMT-0400 (Eastern Daylight Time),1535470000000,Thu Apr 15 2021 10:10:44 GMT-0400 (Eastern Daylight Time),1618500000000,"hl7,orchid,sso",1358889,4941838,697646,0,0,0,2203,0,3678569
5b8e90cdff16721fae082110,Tealwood Senior Living,Tue Sep 04 2018 10:03:58 GMT-0400 (Eastern Daylight Time),1536070000000,Wed Dec 16 2020 21:54:46 GMT-0500 (Eastern Standard Time),1608170000000,"pam,sftp,voice",1483,1549,1651,0,4,4592,467,0,1580
5bb3aadaff1672c192a61de9,UMass Memorial Medical Center,Tue Oct 02 2018 13:28:58 GMT-0400 (Eastern Daylight Time),1538500000000,Fri Apr 02 2021 10:40:13 GMT-0400 (Eastern Daylight Time),1617370000000,"hl7,implementation,orchid,sso",494840,4803436,34951,0,0,0,710,0,5040985
5bd8b72b74410f300b3459a9,CHI Mercy Medical,Tue Oct 30 2018 15:55:23 GMT-0400 (Eastern Daylight Time),1540930000000,Wed Feb 17 2021 23:12:54 GMT-0500 (Eastern Standard Time),1613620000000,"hl7,orchid",75642,608723,34635,0,14,32797,1882,4802,666395
5bff0048d27cbe269edde145,Health First,Wed Nov 28 2018 15:53:28 GMT-0500 (Eastern Standard Time),1543440000000,Wed Apr 28 2021 11:41:44 GMT-0400 (Eastern Daylight Time),1619620000000,"hl7,implementation,orchid,sso",259880,1183743,313292,0,0,0,449,0,1749911
5c86821774410faa476d70ce,North Mississippi Health System,Mon Mar 11 2019 11:43:20 GMT-0400 (Eastern Daylight Time),1552320000000,Mon Apr 05 2021 11:43:08 GMT-0400 (Eastern Daylight Time),1617640000000,"implementation,sftp,voice",56610,117694,117160,0,115,355749,18266,49129,118139
5d545ea4d27cbe2f767a217c,Enloe Medical Center,Wed Aug 14 2019 15:19:00 GMT-0400 (Eastern Daylight Time),1565810000000,Mon Apr 26 2021 18:13:36 GMT-0400 (Eastern Daylight Time),1619480000000,"appointment reminders,hl7,implementation,siu,sso,voice",98088,1021165,359793,0,16180,504236,0,267304,1157877
5ccaf480ff16726c99ab5401,Scripps Health System,Thu May 02 2019 09:45:36 GMT-0400 (Eastern Daylight Time),1556800000000,Sat May 01 2021 13:51:29 GMT-0400 (Eastern Daylight Time),1619890000000,"implementation,sftp,voice",71773,42445,46944,0,69,112310,5797,30204,93637
5eb9b129ff1672391b6812ba,UC Irvine,Mon May 11 2020 16:10:17 GMT-0400 (Eastern Daylight Time),1589230000000,Wed Apr 28 2021 11:55:14 GMT-0400 (Eastern Daylight Time),1619630000000,"sftp,voice",6438,8419,7944,12,3,13413,1458,7900,8419
5fc693e474410f1b1aad6bed,Boone Memorial Hospital,Tue Dec 01 2020 14:05:08 GMT-0500 (Eastern Standard Time),1606850000000,Fri Mar 05 2021 11:05:01 GMT-0500 (Eastern Standard Time),1614960000000,"implementation,voice",4474,9920,2347,0,4,4842,552,2796,18162
5cf7ebbad27cbe2940acf76f,Banner Health,Wed Jun 05 2019 12:20:10 GMT-0400 (Eastern Daylight Time),1559750000000,Thu Apr 29 2021 15:46:57 GMT-0400 (Eastern Daylight Time),1619730000000,"hl7,implementation,orchid,sftp,sso",965892,2892017,40685,0,0,0,1892,0,6301978
5d39ab4cff16722bcfebaad6,St. Croix Hospice,Thu Jul 25 2019 09:14:52 GMT-0400 (Eastern Daylight Time),1564060000000,Mon Mar 15 2021 03:40:34 GMT-0400 (Eastern Daylight Time),1615790000000,"hha,sftp,voice",10363,18150,20826,0,392,54514,10974,81,20405
5d9668e2d27cbe7843d42d5c,San Joaquin General Hospital,Thu Oct 03 2019 17:32:19 GMT-0400 (Eastern Daylight Time),1570140000000,Fri Mar 05 2021 11:02:57 GMT-0500 (Eastern Standard Time),1614960000000,"preventive,sftp",42308,240829,139383,0,230,509461,48959,130872,240892
5e20d04dd27cbe3daefdd7af,Lee Health,Thu Jan 16 2020 16:06:21 GMT-0500 (Eastern Standard Time),1579210000000,Thu Apr 29 2021 10:19:59 GMT-0400 (Eastern Daylight Time),1619710000000,"hl7,implementation,orchid,sftp,sso",214246,738227,81474,0,0,0,375,0,1121907
5eb247d0d27cbe3a85648c8c,Chinchilla Mansion,Wed May 06 2020 01:14:56 GMT-0400 (Eastern Daylight Time),1588740000000,Tue Dec 15 2020 10:05:50 GMT-0500 (Eastern Standard Time),1608040000000,,2,2,0,0,0,0,0,0,1
5fe2604cd27cbef4e57fa1bc,(HL7 Test Provider) Guardian Angels Elim Home Care and Hospice,Tue Dec 22 2020 16:08:28 GMT-0500 (Eastern Standard Time),1608670000000,Wed Apr 14 2021 21:26:17 GMT-0400 (Eastern Daylight Time),1618450000000,hl7,20,19,0,0,0,0,0,0,20
5ffdbd20ff1672dfd8901854,EvergreenHealth (HL7 Test),Tue Jan 12 2021 10:15:44 GMT-0500 (Eastern Standard Time),1610460000000,Mon Feb 22 2021 16:42:50 GMT-0500 (Eastern Standard Time),1614030000000,"hl7,sftp",2,2,0,0,0,0,0,0,2
5ffdbe5fff1672df03927684,HL7 Test Care Provider (At Home Healthcare),Tue Jan 12 2021 10:21:03 GMT-0500 (Eastern Standard Time),1610460000000,Mon Apr 05 2021 09:43:17 GMT-0400 (Eastern Daylight Time),1617630000000,hl7,0,0,0,0,0,0,0,0,0
5bd21c4b74410f37d4fcfc76,Good Samaritan Society,Thu Oct 25 2018 15:40:59 GMT-0400 (Eastern Daylight Time),1540500000000,Thu Jan 28 2021 13:48:16 GMT-0500 (Eastern Standard Time),1611860000000,"pam,sftp,snf,voice",1920,1956,2822,0,11,10123,966,598,1956
5e4d58ebd27cbee741c1a244,Cone Health,Wed Feb 19 2020 10:48:59 GMT-0500 (Eastern Standard Time),1582130000000,Thu Mar 25 2021 17:51:32 GMT-0400 (Eastern Daylight Time),1616710000000,"ambulatory,hl7,implementation,orchid",46104,73951,2090,0,0,0,45,0,105942
5b990c43ff16725e9ba7f3a7,Stanford Health Care,Wed Sep 12 2018 08:53:23 GMT-0400 (Eastern Daylight Time),1536760000000,Thu Apr 15 2021 14:22:49 GMT-0400 (Eastern Daylight Time),1618510000000,"hl7,orchid,sftp,sso",726538,7064891,129373,0,0,0,1045,0,8079353
5cc71131ff167294e9961eed,Buckeye Home Health,Mon Apr 29 2019 10:58:57 GMT-0400 (Eastern Daylight Time),1556550000000,Thu Oct 15 2020 21:39:13 GMT-0400 (Eastern Daylight Time),1602810000000,"implementation,sftp,voice",752,817,1779,0,0,3793,222,180,815
5e6fdb96ff16724bb609d626,Keck Medicine of USC,Mon Mar 16 2020 16:03:34 GMT-0400 (Eastern Daylight Time),1584390000000,Fri Mar 26 2021 14:18:18 GMT-0400 (Eastern Daylight Time),1616780000000,,46303,177552,180992,0,52,314341,4702,195998,190624
5e961030ff1672331b6daf3a,Jenny Jung CP,Tue Apr 14 2020 15:34:08 GMT-0400 (Eastern Daylight Time),1586890000000,Thu Apr 29 2021 13:14:03 GMT-0400 (Eastern Daylight Time),1619720000000,hl7,1500,1026,438,0,0,15,0,454,1027
602e7e77ff167245043a233d,(HL7 Test Provider) Homecare Holdings,Thu Feb 18 2021 09:49:27 GMT-0500 (Eastern Standard Time),1613660000000,Wed Apr 21 2021 16:03:18 GMT-0400 (Eastern Daylight Time),1619040000000,hl7,0,0,0,0,0,0,0,0,0
5d372c43d27cbef3dfe62fd1,Amerikan Hastanesi,Tue Jul 23 2019 11:48:19 GMT-0400 (Eastern Daylight Time),1563900000000,Tue Dec 15 2020 10:05:00 GMT-0500 (Eastern Standard Time),1608040000000,"orchid,pilot",0,0,0,0,0,0,0,0,0
5ea76302ff1672344f700d05,Well Care Home Health (HL7 Test CP),Mon Apr 27 2020 18:56:02 GMT-0400 (Eastern Daylight Time),1588030000000,Wed Dec 09 2020 15:53:52 GMT-0500 (Eastern Standard Time),1607550000000,,12,12,0,0,0,0,0,0,12
5cd03c15d27cbe3fc1eab596,Charles B. Wang Community Health Center,Mon May 06 2019 09:52:21 GMT-0400 (Eastern Daylight Time),1557150000000,Wed Mar 31 2021 11:02:31 GMT-0400 (Eastern Daylight Time),1617200000000,"appointment reminders,implementation,sftp,voice",52036,322416,208650,0,1416,324286,0,94523,91635
5d2f34f0d27cbe64350849b7,Willis Knighton Health System,Wed Jul 17 2019 10:47:12 GMT-0400 (Eastern Daylight Time),1563370000000,Mon Mar 15 2021 13:42:15 GMT-0400 (Eastern Daylight Time),1615830000000,"hl7,implementation,orchid",40305,44433,35716,0,0,0,2168,0,126422
5c923f12d27cbe7b9a209c1b,United Health Services,Wed Mar 20 2019 09:24:34 GMT-0400 (Eastern Daylight Time),1553090000000,Tue Sep 15 2020 18:19:51 GMT-0400 (Eastern Daylight Time),1600210000000,"hl7,implementation,orchid,sftp,sso",82453,175707,802,0,0,0,25,0,230680
5dd5960aff1672272a9a1f70,Culpeper Hospital,Wed Nov 20 2019 14:37:46 GMT-0500 (Eastern Standard Time),1574280000000,Wed Mar 17 2021 18:44:01 GMT-0400 (Eastern Daylight Time),1616020000000,"hl7,orchid,sftp",28570,63828,284,0,0,0,24,0,115252
5e4323dcff16723c334beeeb,OptimaHealth,Tue Feb 11 2020 16:59:56 GMT-0500 (Eastern Standard Time),1581460000000,Mon Apr 26 2021 16:55:32 GMT-0400 (Eastern Daylight Time),1619470000000,"sftp,voice",60311,167537,152632,0,235,503944,123907,122710,167630
5f16f01174410facfa8ce7cd,Regal Medical Group,Tue Jul 21 2020 09:39:29 GMT-0400 (Eastern Daylight Time),1595340000000,Mon Apr 26 2021 13:25:08 GMT-0400 (Eastern Daylight Time),1619460000000,"sftp,voice",399,22,428,0,0,866,129,529,505
5dcdc295d27cbe63f6c3df60,Cabell Huntington Hospital,Thu Nov 14 2019 16:09:41 GMT-0500 (Eastern Standard Time),1573770000000,Wed Mar 17 2021 18:47:56 GMT-0400 (Eastern Daylight Time),1616020000000,"hl7,voice",93356,486472,15436,0,18,38200,1257,14120,597098
5cc6fb4ad27cbe42ea3b004c,Disney Health Plan,Mon Apr 29 2019 09:25:30 GMT-0400 (Eastern Daylight Time),1556540000000,Tue Dec 15 2020 10:04:53 GMT-0500 (Eastern Standard Time),1608040000000,,87,85,78,0,0,106,44,0,82
5e385f88ff167237f8c782d5,Hamilton Health Care System,Mon Feb 03 2020 12:59:36 GMT-0500 (Eastern Standard Time),1580750000000,Tue Jan 26 2021 22:01:23 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,implementation,orchid,sftp",53044,190030,1102,0,0,0,24,0,154099
5ffdbd77ff1672e09c8f2f1b,EvergreenHealth,Tue Jan 12 2021 10:17:11 GMT-0500 (Eastern Standard Time),1610460000000,Fri Apr 30 2021 14:10:30 GMT-0400 (Eastern Daylight Time),1619810000000,"hl7,sftp",0,0,0,0,0,0,0,0,0
5b968f8dff16729f0fae928c,AnMed Health,Mon Sep 10 2018 11:36:45 GMT-0400 (Eastern Daylight Time),1536590000000,Tue Apr 27 2021 15:32:26 GMT-0400 (Eastern Daylight Time),1619550000000,"hl7,voice",187354,2928749,54990,0,1068,145111,22310,8504,3040772
5ffdbe2bff1672e1808e53f4,Homecare Holdings,Tue Jan 12 2021 10:20:11 GMT-0500 (Eastern Standard Time),1610460000000,Tue Apr 27 2021 10:10:28 GMT-0400 (Eastern Daylight Time),1619530000000,"hl7,sftp",0,0,0,0,0,0,0,0,0
5ca64c89d27cbef492462703,MultiCare Health System,Thu Apr 04 2019 14:27:21 GMT-0400 (Eastern Daylight Time),1554400000000,Thu Apr 29 2021 15:03:08 GMT-0400 (Eastern Daylight Time),1619720000000,"hl7,implementation,orchid,sso",351647,953455,317344,0,0,13,1786,8,1501083
5cae1530ff1672f96aa895a0,Management Solutions,Wed Apr 10 2019 12:09:20 GMT-0400 (Eastern Daylight Time),1554910000000,Fri Mar 19 2021 13:11:16 GMT-0400 (Eastern Daylight Time),1616170000000,"implementation,sftp,voice",4185,8307,1824,0,12,6106,1392,1019,8699
5ceecbd0ff16729c31b2d17c,St. Bernards Medical Center,Wed May 29 2019 14:13:36 GMT-0400 (Eastern Daylight Time),1559150000000,Tue Jan 19 2021 16:28:12 GMT-0500 (Eastern Standard Time),1611090000000,"implementation,sftp,voice",28474,40292,49183,0,1163,93659,22242,23100,40394
5d94bf9ed27cbe77a6d2275e,Texas Health Resources ,Wed Oct 02 2019 11:17:50 GMT-0400 (Eastern Daylight Time),1570030000000,Wed Apr 21 2021 18:05:13 GMT-0400 (Eastern Daylight Time),1619040000000,"hl7,implementation,orchid,sftp,sso",524560,1479508,106736,0,0,0,330,91860,1935056
5e4c36ced27cbe07d743e8d6,Baptist Medical Center South,Tue Feb 18 2020 14:11:10 GMT-0500 (Eastern Standard Time),1582050000000,Tue Jan 26 2021 22:01:52 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,implementation,orchid",66060,88543,16609,0,0,0,192,0,199789
5efc8b7bff1672fe6965e44f,AMSURG,Wed Jul 01 2020 09:11:23 GMT-0400 (Eastern Daylight Time),1593610000000,Thu Feb 25 2021 13:38:32 GMT-0500 (Eastern Standard Time),1614280000000,,16511,17057,45606,0,163,98761,1249,15277,17056
5f7f73c7ff16727be9020e62,HCA,Thu Oct 08 2020 16:17:11 GMT-0400 (Eastern Daylight Time),1602190000000,Wed Feb 17 2021 14:55:56 GMT-0500 (Eastern Standard Time),1613590000000,"implementation,voice",0,0,0,0,0,0,0,0,0
5b9a88c1d27cbea5b9cfd739,ArchCare,Thu Sep 13 2018 11:56:49 GMT-0400 (Eastern Daylight Time),1536850000000,Mon Apr 05 2021 11:24:14 GMT-0400 (Eastern Daylight Time),1617640000000,"sftp,voice",316,4281,7616,0,32,21971,946,1145,4323
5ba538c7ff1672c3f4d69fde,Care Gaps Disney,Fri Sep 21 2018 14:30:31 GMT-0400 (Eastern Daylight Time),1537550000000,Tue Dec 15 2020 10:03:54 GMT-0500 (Eastern Standard Time),1608040000000,,5,5,5,0,0,5,0,0,5
5c6f8101ff167233097621ec,SightMD,Thu Feb 21 2019 23:56:33 GMT-0500 (Eastern Standard Time),1550810000000,Tue Jan 26 2021 22:01:11 GMT-0500 (Eastern Standard Time),1611720000000,"appointment reminders,implementation,preventive,sftp",297204,661741,716744,0,8229,1368678,72472,46472,662362
5c8bffe374410f54b353c239,Jupiter Medical Center,Fri Mar 15 2019 15:41:24 GMT-0400 (Eastern Daylight Time),1552680000000,Tue Jan 26 2021 22:01:30 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,implementation,orchid,sftp,sso",96780,284309,23427,0,0,0,338,132,479351
5ccaf43cff167268f7aef4c0,Stony Brook Community Medical Center,Thu May 02 2019 09:44:28 GMT-0400 (Eastern Daylight Time),1556800000000,Tue Apr 06 2021 10:18:23 GMT-0400 (Eastern Daylight Time),1617720000000,"appointment reminders,hl7,implementation,voice",204997,919853,361606,0,7928,564423,335211,173738,879435
5de9615aff1672b488aab42a,Sarasota Memorial Hospital,Thu Dec 05 2019 14:58:18 GMT-0500 (Eastern Standard Time),1575580000000,Fri Apr 30 2021 15:39:35 GMT-0400 (Eastern Daylight Time),1619810000000,"hl7,orchid",200369,652755,35739,0,0,0,469,0,983010
5e0e1c99ff1672435dfe154c,Licking Memorial Hospital,Thu Jan 02 2020 11:38:49 GMT-0500 (Eastern Standard Time),1577980000000,Fri Mar 05 2021 11:01:36 GMT-0500 (Eastern Standard Time),1614960000000,"hl7,implementation,sso",23288,90234,6196,0,0,0,150,15781,140302
5efa4ab774410f5aff987f55,One Homecare Solutions,Mon Jun 29 2020 16:10:31 GMT-0400 (Eastern Daylight Time),1593460000000,Thu Dec 17 2020 06:54:35 GMT-0500 (Eastern Standard Time),1608210000000,,6107,8380,3456,0,1,8163,718,4481,9132
5f4d41c2ff1672a740672261,Phelps Health,Mon Aug 31 2020 14:30:26 GMT-0400 (Eastern Daylight Time),1598900000000,Tue Apr 06 2021 14:04:56 GMT-0400 (Eastern Daylight Time),1617730000000,,34786,223562,175502,0,11800,239277,0,163543,261314
5c5db16eff16727387d03f13,Aurora at Home,Fri Feb 08 2019 11:42:22 GMT-0500 (Eastern Standard Time),1549640000000,Tue Apr 27 2021 16:10:14 GMT-0400 (Eastern Daylight Time),1619550000000,"hha,sftp",69353,82818,264378,0,954,637659,35588,15546,100664
5d485ddcd27cbe03be05c5e9,iCare,Mon Aug 05 2019 12:48:28 GMT-0400 (Eastern Daylight Time),1565020000000,Tue Jan 26 2021 22:01:13 GMT-0500 (Eastern Standard Time),1611720000000,"preventive,sftp",1034,1067,1081,0,3,3110,1047,438,1167
